recharge_mm_day,recharge_m3d,pumping_m3d,groundwater_to_stream_m3d,groundwater_discharge_m3d,stream_loss_to_groundwater_m3d,saturation_excess_m3d,landlab_saturation_excess_m3d,landlab_surface_flux_integration_error_m3d,total_streamflow_m3d,Q_m3d,storage_m3,storage_change_m3,mass_balance_streamflow_m3d,mass_balance_error_m3d,mass_balance_error_pct,streamflow_availability_roundoff_m3d,substeps,pumping_chunks,unavailable_stream_loss_m3d,stream_limiter_substeps,stream_limiter_max_iterations_used,stream_limiter_max_dry_reaches,stream_limiter_numerical_clip_m3,date,initial_storage_m3,scheduled_pumping_m3d
25.648551657354236,382052.9565248712,0.0,20697.162390106605,20697.162390106605,0.0,125152.13833505897,125152.13833505896,-1.4551915228366852e-11,145849.30072516558,145849.30072516558,3454803.8900478906,236203.65580735495,145849.30071751622,-7.64935975894332e-06,-2.0021726381916782e-09,0.0,231,1,0.0,231,2,0,1.3855440712735093e-08,2010-03-12,6522.536169929949,0.0
0.0,0.0,0.0,21515.422935903363,21515.422935903363,0.0,40983.415393022646,40983.415393022624,-2.1827872842550278e-11,62498.83832892601,62498.83832892601,3392305.051738669,-62498.838309221435,62498.838309221435,-1.9704573787748814e-05,-3.1527904061264846e-08,0.0,242,1,0.0,242,2,0,1.1833409850954318e-08,2010-03-13,6522.536169929949,0.0
0.0,0.0,0.0,19946.125869020085,19946.125869020085,0.0,37049.71005303281,37049.7100530328,-7.275957614183426e-12,56995.835922052895,56995.835922052895,3335309.2158237407,-56995.835914928466,56995.835914928466,-7.124428520910442e-06,-1.249991057356148e-08,0.0,242,1,0.0,242,2,0,1.1780154260962255e-08,2010-03-14,6522.536169929949,0.0
0.0,0.0,0.0,18826.879008439668,18826.879008439668,0.0,34349.03695322985,34349.036953229835,-1.4551915228366852e-11,53175.91596166952,53175.91596166952,3282133.299860471,-53175.91596326977,53175.91596326977,1.6002522897906601e-06,3.0093553835461966e-09,0.0,242,1,0.0,242,2,0,1.1637866434424051e-08,2010-03-15,6522.536169929949,0.0
0.0,0.0,0.0,17928.55465870409,17928.55465870409,0.0,32077.80859300547,32077.80859300544,-2.9103830456733704e-11,50006.36325170956,50006.36325170956,3232126.9366020057,-50006.36325846519,50006.36325846519,6.7556320573203266e-06,1.35095448201319e-08,0.0,243,1,0.0,243,2,0,1.1630634608215795e-08,2010-03-16,6522.536169929949,0.0
0.0,0.0,0.0,17159.1834955251,17159.1834955251,0.0,30071.504930779894,30071.504930779898,3.637978807091713e-12,47230.688426304994,47230.688426304994,3184896.2481656233,-47230.68843638245,47230.68843638245,1.0077455954160541e-05,2.133666962685587e-08,0.0,243,1,0.0,243,2,0,1.1442822844610296e-08,2010-03-17,6522.536169929949,0.0
0.0,0.0,0.0,16476.269016701124,16476.269016701124,0.0,28286.63154356541,28286.631543565407,-3.637978807091713e-12,44762.900560266535,44762.900560266535,3140133.3475930225,-44762.900572600774,44762.900572600774,1.2334239727351815e-05,2.7554603409461725e-08,0.0,243,1,0.0,243,2,0,1.1371184137642264e-08,2010-03-18,6522.536169929949,0.0
0.0,0.0,0.0,15857.748824380644,15857.748824380644,0.0,26692.247678506006,26692.247678506,-7.275957614183426e-12,42549.99650288665,42549.99650288665,3097583.3510766234,-42549.996516399086,42549.996516399086,1.3512435543816537e-05,3.175660787330204e-08,0.0,243,1,0.0,243,2,0,1.1280232621795157e-08,2010-03-19,6522.536169929949,0.0
0.0,0.0,0.0,15290.063712975323,15290.063712975323,0.0,25253.989856255765,25253.989856255772,7.275957614183426e-12,40544.05356923109,40544.05356923109,3057039.297493634,-40544.05358298961,40544.05358298961,1.3758522982243448e-05,3.3934749405559887e-08,0.0,243,1,0.0,243,2,0,1.1176910289321104e-08,2010-03-20,6522.536169929949,0.0
0.0,0.0,0.0,14762.58586249405,14762.58586249405,0.0,23937.845479425887,23937.84547942588,-7.275957614183426e-12,38700.43134191994,38700.43134191994,3018338.8661378995,-38700.431355734356,38700.431355734356,1.3814416888635606e-05,3.569576980073811e-08,0.0,243,1,0.0,243,2,0,1.108031497596177e-08,2010-03-21,6522.536169929949,0.0
0.0,0.0,0.0,14269.970487409264,14269.970487409264,0.0,22734.1880254173,22734.188025417294,-7.275957614183426e-12,37004.158512826565,37004.158512826565,2981334.7076112535,-37004.15852664597,37004.15852664597,1.3819408195558935e-05,3.7345554515468444e-08,0.0,243,1,0.0,243,2,0,1.0982553874508274e-08,2010-03-22,6522.536169929949,0.0
0.0,0.0,0.0,13809.427377069476,13809.427377069476,0.0,21620.324299654676,21620.324299654676,0.0,35429.751676724154,35429.751676724154,2945904.955920808,-35429.75169044547,35429.75169044547,1.3721313735004514e-05,3.872822438861409e-08,0.0,243,1,0.0,243,2,0,1.0908800253173922e-08,2010-03-23,6522.536169929949,0.0
0.0,0.0,0.0,13378.525313346547,13378.525313346547,0.0,20583.357373846768,20583.357373846764,-3.637978807091713e-12,33961.88268719331,33961.88268719331,2911943.073220061,-33961.88270074688,33961.88270074688,1.3553566532209516e-05,3.9908171910361876e-08,0.0,243,1,0.0,243,2,0,1.083773990371449e-08,2010-03-24,6522.536169929949,0.0
